"start";"end";"today";"username";"site_id";"location";"_location_latitude";"_location_longitude";"_location_altitude";"_location_precision";"photo_1";"photo_1_URL";"photo_2";"photo_2_URL";"photo_3";"photo_3_URL";"photo_4";"photo_4_URL";"photo_5";"photo_5_URL";"photo_6";"photo_6_URL";"photo_6_002";"photo_6_002_URL";"photo_6_001";"photo_6_001_URL";"anvil_type";"anvil_type/stone";"anvil_type/wood";"hammer_material";"hammer_material/stone";"hammer_material/wood";"fragmentation";"weight_g";"length_mm_max";"length_mm_25";"length_mm_50";"length_mm_75";"width_mm_max";"width_mm_25";"width_mm_50";"width_mm_75";"THICKNESS";"debris_at_site";"debris_at_site/almendra";"debris_at_site/hermit_crabs";"debris_at_site/halloween_crabs";"debris_at_site/coconuts";"debris_at_site/marine_snail";"debris_at_site/river_snail";"debris_at_site/bactris_fruit";"debris_at_site/other_processed_item";"debris_at_site/astrocaryum";"site_type_size";"site_type_persistence";"Anvil_surface_inclination_degrees";"Substrate_surface_inclination_degrees";"Horizontal_distance_to_nearest_water_cm";"Vertical_distance_to_nearest_water_cm";"Horizontal_distance_to_nearest";"Is_nearest_tree_almendra";"Is_nearest_tree_almendra/yes";"Is_nearest_tree_almendra/no";"site_location";"site_location/beach";"site_location/stream_bank";"site_location/in_tree";"site_location/other";"site_location/forest";"site_location/option_6";"Scan_Y_N";"comments";"camera_at_site";"name_of_camera_trap";"ID";"What_is_the_name_of_this_site";"LOCATION";"_LOCATION_latitude";"_LOCATION_longitude";"_LOCATION_altitude";"_LOCATION_precision";"Record_your_current_location";"_Record_your_current_location_latitude";"_Record_your_current_location_longitude";"_Record_your_current_location_altitude";"_Record_your_current_location_precision";"Photo_1";"Photo_1_URL";"Photo_2";"Photo_2_URL";"Photo_3";"Photo_3_URL";"What_type_of_anvil";"What_type_of_anvil/stone";"What_type_of_anvil/wood";"Photo_4";"Photo_4_URL";"What_is_hammer_material";"What_is_hammer_material/stone";"What_is_hammer_material/wooden";"Photo_5";"Photo_5_URL";"Fragmentation_Pattern";"Photo_6";"Photo_6_URL";"ANVIL";"ANVIL/stone";"ANVIL/wood";"HAMMER";"HAMMER/stone";"HAMMER/wooden";"LENGTH_001";"FRAGMENTATION";"LENGTH_001_001";"WEIGHT";"Type_of_Debris_at_Site";"Type_of_Debris_at_Site/almendras";"Type_of_Debris_at_Site/shells";"Type_of_Debris_at_Site/halloween_crab";"Type_of_Debris_at_Site/coconut";"Type_of_Debris_at_Site/marine_snail";"Type_of_Debris_at_Site/freshwater_sna";"Type_of_Debris_at_Site/other__see_com";"LENGTH";"Site_Type";"WIDTH";"Enter_a_date_and_time";"DEBRIS_AT_SITE";"DEBRIS_AT_SITE/ALMENDRAS";"DEBRIS_AT_SITE/SHELLS";"DEBRIS_AT_SITE/HCRABS";"DEBRIS_AT_SITE/COCO";"DEBRIS_AT_SITE/MARlNE_SNAIL";"DEBRIS_AT_SITE/FRESHWATER_SNA_1";"DEBRIS_AT_SITE/NUT";"DEBRIS_AT_SITE/OTHER_PROC_ITE_1";"DEBRIS_AT_SITE/RIVER_SNAIL";"DEBRIS_AT_SITE/OTHER_PROC_ITE";"SITE_TYPE";"SITE_LOCATION";"SITE_LOCATION/beach";"SITE_LOCATION/stream_bank";"SITE_LOCATION/in_tree";"SITE_LOCATION/in_stream";"SITE_LOCATION/other";"Comments";"COMMENTS";"CAMERA_AT_SITE";"Name_of_Camera_Trap";"hardness_1_hld";"hammerstone_shape";"hammerstone_shape/spheroid";"hammerstone_shape/ovate";"hammerstone_shape/retangular";"hammerstone_shape/irregular";"hammerstone_shape/undetermined";"hardness_2_hld";"hardness_3_hld";"site_type";"hardness_4_hld";"What_is_site_type";"hardness_5_hld";"hardness_6_hld";"hardness_7_hld";"hardness_8_hld";"hardness_9_hld";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2022-07-20T13:37:10.840-05:00";"2022-07-20T13:40:40.374-05:00";"2022-07-20";"Brendan Barrett";"T04";"7.608139285 -81.78639001833334 49.926 0.0";"7.608139285";"-81.78639001833334";"49.926";"0.0";"1658342288417.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fcd6ebfe2-1f72-4017-95ea-feef5f111f5c%2F1658342288417.jpg";"1658342310094.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fcd6ebfe2-1f72-4017-95ea-feef5f111f5c%2F1658342310094.jpg";"1658342321853.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fcd6ebfe2-1f72-4017-95ea-feef5f111f5c%2F1658342321853.jpg";"";"";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"205.0";"74";"";"";"";"58";"";"";"";"40";"hermit_crabs";"0";"1";"0";"0";"0";"0";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171417078";"cd6ebfe2-1f72-4017-95ea-feef5f111f5c";"2022-07-23T13:06:47";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"200"
"2022-07-20T13:44:29.951-05:00";"2022-07-20T13:48:23.789-05:00";"2022-07-20";"Brendan Barrett";"T05";"7.607892006666667 -81.78636553 77.942 0.0";"7.607892006666667";"-81.78636553";"77.942";"0.0";"1658342693432.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fec723930-a839-49d3-99c7-46dd4321e150%2F1658342693432.jpg";"1658342708428.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fec723930-a839-49d3-99c7-46dd4321e150%2F1658342708428.jpg";"1658342728485.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fec723930-a839-49d3-99c7-46dd4321e150%2F1658342728485.jpg";"";"";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"250.0";"82";"";"";"";"56";"";"";"";"54";"hermit_crabs river_snail";"0";"1";"0";"0";"0";"1";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171417093";"ec723930-a839-49d3-99c7-46dd4321e150";"2022-07-23T13:06:50";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"201"
"2022-07-20T13:50:34.944-05:00";"2022-07-20T13:53:59.782-05:00";"2022-07-20";"Brendan Barrett";"T06";"7.607900463333333 -81.78623659166666 56.607 0.0";"7.607900463333333";"-81.78623659166666";"56.607";"0.0";"1658343085593.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fc2973963-63d7-47aa-84e6-8b53508bb889%2F1658343085593.jpg";"1658343096866.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fc2973963-63d7-47aa-84e6-8b53508bb889%2F1658343096866.jpg";"1658343115075.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fc2973963-63d7-47aa-84e6-8b53508bb889%2F1658343115075.jpg";"";"";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"175.0";"59";"";"";"";"56";"";"";"";"35";"hermit_crabs river_snail";"0";"1";"0";"0";"0";"1";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171417103";"c2973963-63d7-47aa-84e6-8b53508bb889";"2022-07-23T13:06:53";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"202"
"2022-07-20T13:58:34.519-05:00";"2022-07-20T14:01:43.002-05:00";"2022-07-20";"Brendan Barrett";"T08";"7.607774213333333 -81.78619926 51.901 0.0";"7.607774213333333";"-81.78619926";"51.901";"0.0";"1658343528197.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F1d24d5d2-c441-4623-bade-5147cbe74ddd%2F1658343528197.jpg";"1658343540119.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F1d24d5d2-c441-4623-bade-5147cbe74ddd%2F1658343540119.jpg";"1658343553787.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F1d24d5d2-c441-4623-bade-5147cbe74ddd%2F1658343553787.jpg";"";"";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"320.0";"81";"";"";"";"59";"";"";"";"59";"hermit_crabs river_snail";"0";"1";"0";"0";"0";"1";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171417119";"1d24d5d2-c441-4623-bade-5147cbe74ddd";"2022-07-23T13:06:56";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"203"
"2022-07-20T14:03:15.130-05:00";"2022-07-20T14:07:39.735-05:00";"2022-07-20";"Brendan Barrett";"T09";"7.6078011750000005 -81.786072315 33.129 0.0";"7.6078011750000005";"-81.786072315";"33.129";"0.0";"1658343861306.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fcefb2c6d-dca0-4e62-bdff-c86b1148af8d%2F1658343861306.jpg";"1658343876001.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fcefb2c6d-dca0-4e62-bdff-c86b1148af8d%2F1658343876001.jpg";"1658343886898.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fcefb2c6d-dca0-4e62-bdff-c86b1148af8d%2F1658343886898.jpg";"1658343905983.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fcefb2c6d-dca0-4e62-bdff-c86b1148af8d%2F1658343905983.jpg";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"880.0";"113";"";"";"";"89";"";"";"";"63";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"2";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"Debris: unknown nut. See pictures.";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"171417130";"cefb2c6d-dca0-4e62-bdff-c86b1148af8d";"2022-07-23T13:06:59";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"204"
"2022-07-20T14:12:13.346-05:00";"2022-07-21T14:05:52.052-05:00";"2022-07-20";"Brendan Barrett";"T10";"7.607526573333333 -81.78596258833333 56.933 0.0";"7.607526573333333";"-81.78596258833333";"56.933";"0.0";"1658344370656.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fd6cbc7b2-dcd6-40b2-8245-80590225f7f7%2F1658344370656.jpg";"1658344380262.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fd6cbc7b2-dcd6-40b2-8245-80590225f7f7%2F1658344380262.jpg";"1658344390815.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fd6cbc7b2-dcd6-40b2-8245-80590225f7f7%2F1658344390815.jpg";"";"";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"35.0";"42";"";"";"";"37";"";"";"";"15";"hermit_crabs river_snail";"0";"1";"0";"0";"0";"1";"0";"0";"";"1";"2";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"227";"";"";"";"";"";"";"248";"193";"";"249";"";"212";"259";"237";"226";"206";"171417143";"d6cbc7b2-dcd6-40b2-8245-80590225f7f7";"2022-07-23T13:07:03";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"205"
"2022-07-20T14:14:57.526-05:00";"2022-07-21T12:39:37.879-05:00";"2022-07-20";"Brendan Barrett";"T11";"7.6075742166666664 -81.785946615 63.861000000000004 0.0";"7.6075742166666664";"-81.785946615";"63.861000000000004";"0.0";"1658344512043.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F5727a4a1-57f6-423e-8def-ed233ed20433%2F1658344512043.jpg";"1658344525824.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F5727a4a1-57f6-423e-8def-ed233ed20433%2F1658344525824.jpg";"1658344535956.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F5727a4a1-57f6-423e-8def-ed233ed20433%2F1658344535956.jpg";"1658344551993.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F5727a4a1-57f6-423e-8def-ed233ed20433%2F1658344551993.jpg";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"1450.0";"148";"";"";"";"110";"";"";"";"60";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"2";"2";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"Debris: unknown nut, same as others found today";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"478";"";"";"";"";"";"";"607";"572";"";"559";"";"633";"582";"576";"617";"664";"171417157";"5727a4a1-57f6-423e-8def-ed233ed20433";"2022-07-23T13:07:06";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"206"
"2022-07-20T14:19:11.186-05:00";"2022-07-21T14:12:26.538-05:00";"2022-07-20";"Brendan Barrett";"T12";"7.607525361666667 -81.78597003166666 57.899 0.0";"7.607525361666667";"-81.78597003166666";"57.899";"0.0";"1658344769805.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fd7a2a689-47d3-48a6-816a-6b350b5106de%2F1658344769805.jpg";"1658344786106.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fd7a2a689-47d3-48a6-816a-6b350b5106de%2F1658344786106.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"100.0";"48";"";"";"";"48";"";"";"";"33";"river_snail hermit_crabs";"0";"1";"0";"0";"0";"1";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"315";"";"";"";"";"";"";"359";"292";"";"219";"";"267";"232";"281";"389";"292";"171417165";"d7a2a689-47d3-48a6-816a-6b350b5106de";"2022-07-23T13:07:11";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"207"
"2022-07-20T14:22:04.336-05:00";"2022-07-21T12:52:03.790-05:00";"2022-07-20";"Brendan Barrett";"T13";"7.607475928333333 -81.785897605 55.611000000000004 0.0";"7.607475928333333";"-81.785897605";"55.611000000000004";"0.0";"1658344963519.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F626457cf-8e4e-4b8c-913d-bb39a4891d7a%2F1658344963519.jpg";"1658344976920.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F626457cf-8e4e-4b8c-913d-bb39a4891d7a%2F1658344976920.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"1210.0";"133";"";"";"";"90";"";"";"";"58";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"2";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"Debris: unknown nut";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"558";"";"";"";"";"";"";"505";"540";"";"719";"";"482";"589";"534";"566";"604";"171417170";"626457cf-8e4e-4b8c-913d-bb39a4891d7a";"2022-07-23T13:07:13";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"208"
"2022-07-20T14:25:19.386-05:00";"2022-07-21T12:59:55.461-05:00";"2022-07-20";"Brendan Barrett";"T14";"7.607323401666667 -81.78587685833334 71.21 0.0";"7.607323401666667";"-81.78587685833334";"71.21";"0.0";"1658345155490.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F0b87d2e0-0108-4d03-8b78-81203d6555a4%2F1658345155490.jpg";"1658345165213.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F0b87d2e0-0108-4d03-8b78-81203d6555a4%2F1658345165213.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"810.0";"107";"";"";"";"90";"";"";"";"66";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"Debris: unknown nut. Adding camera here now.";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"679";"";"";"";"";"";"";"479";"548";"";"760";"";"745";"729";"510";"455";"695";"171417175";"0b87d2e0-0108-4d03-8b78-81203d6555a4";"2022-07-23T13:07:15";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"209"
"2022-07-20T15:00:08.007-05:00";"2022-07-20T15:20:33.212-05:00";"2022-07-20";"Brendan Barrett";"T15";"7.607150075 -81.785634235 43.87 0.0";"7.607150075";"-81.785634235";"43.87";"0.0";"1658347230962.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fed67488e-ceb3-4a91-bb50-beb012df0812%2F1658347230962.jpg";"1658347244521.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fed67488e-ceb3-4a91-bb50-beb012df0812%2F1658347244521.jpg";"1658347257501.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fed67488e-ceb3-4a91-bb50-beb012df0812%2F1658347257501.jpg";"1658347275396.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2Fed67488e-ceb3-4a91-bb50-beb012df0812%2F1658347275396.jpg";"";"";"";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"1390.0";"134";"";"";"";"100";"";"";"";"59";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"1";"2";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"Debris: unknown nut";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"396";"";"";"";"";"";"";"598";"565";"";"530";"";"568";"480";"613";"";"";"171417182";"ed67488e-ceb3-4a91-bb50-beb012df0812";"2022-07-23T13:07:17";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"210"
"2022-07-20T15:10:04.494-05:00";"2022-07-20T15:18:48.246-05:00";"2022-07-20";"Brendan Barrett";"RM07";"7.606995466666667 -81.78545067 45.772999999999996 0.0";"7.606995466666667";"-81.78545067";"45.772999999999996";"0.0";"1658347852800.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F968ea4ca-3c31-48d5-b367-77d4791e3642%2F1658347852800.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"wood";"0";"1";"wood";"0";"1";"incomplete_refit";"245.0";"106";"";"";"";"55";"";"";"";"37";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"undetermined";"undetermined";"";"";"";"";"";"";"";"";"other";"0";"0";"0";"1";"0";"";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"433";"";"";"";"";"";"";"408";"480";"";"434";"";"524";"384";"409";"596";"508";"171417196";"968ea4ca-3c31-48d5-b367-77d4791e3642";"2022-07-23T13:07:22";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"211"
"2022-07-20T15:20:39.446-05:00";"2022-07-20T15:28:56.188-05:00";"2022-07-20";"Brendan Barrett";"RM08";"7.607044131666667 -81.78555644833334 60.705999999999996 0.0";"7.607044131666667";"-81.78555644833334";"60.705999999999996";"0.0";"1658348748584.jpg";"https://kc.kobotoolbox.org/media/original?media_file=bjb5009%2Fattachments%2Fc43522f1940d4f7a9071f521b3cfeea5%2F4061b7f5-1f43-44eb-9405-b93ea74e3320%2F1658348748584.jpg";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"wood";"0";"1";"wood";"0";"1";"incomplete_refit";"460.0";"132";"";"";"";"73";"";"";"";"37";"other_processed_item";"0";"0";"0";"0";"0";"0";"0";"1";"";"undetermined";"undetermined";"";"";"";"";"";"";"";"";"other";"0";"0";"0";"1";"0";"";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"448";"";"";"";"";"";"";"639";"725";"";"663";"";"548";"664";"737";"642";"643";"171417199";"4061b7f5-1f43-44eb-9405-b93ea74e3320";"2022-07-23T13:07:23";"";"";"submitted_via_web";"mkcarlson";"vxE4VZ7xkMmyZoweH2X4PX";"";"212"
